,,temp_daily_max,pressure_daily_max,humidity_daily_max,wind_speed_daily_max,rain_1h_daily_max,rain_3h_daily_max,snow_3h_daily_max,clouds_all_daily_max
2017-07-16,Madrid,310.15,1020,48,4,0.0,0.0,0.0,0
2017-07-16,Seville,311.15,1017,94,5,0.0,0.0,0.0,0
2017-07-16,Valencia,306.15,1020,88,6,0.0,0.0,0.0,20
2017-07-17,Barcelona,302.65,1020,77,5,0.0,0.0,0.0,75
2017-07-17,Bilbao,309.49,1019,93,6,0.0,0.0,0.0,40
2017-07-17,Madrid,308.51,1019,49,6,0.0,0.0,0.0,0
2017-07-17,Seville,310.15,1015,77,4,0.0,0.0,0.0,20
2017-07-17,Valencia,303.15,1019,73,5,0.0,0.0,0.0,75
2017-07-18,Barcelona,304.65,1019,88,6,0.0,0.0,0.0,88
2017-07-18,Bilbao,305.49,1011,100,6,0.9,0.0,0.0,75
2017-07-18,Madrid,309.32,1017,49,10,0.0,0.0,0.0,20
2017-07-18,Seville,309.15,1013,65,6,0.0,0.0,0.0,20
2017-07-18,Valencia,305.15,1018,74,6,0.0,0.0,0.0,40
2017-07-19,Barcelona,303.15,1017,88,6,0.0,0.0,0.0,40
2017-07-19,Bilbao,300.36,1017,94,4,0.9,0.0,0.0,90
2017-07-19,Madrid,304.94,1016,46,7,0.0,0.0,0.0,20
2017-07-19,Seville,305.15,1015,83,8,0.0,0.0,0.0,20
2017-07-19,Valencia,304.15,1016,83,5,0.0,0.0,0.0,40
2017-07-20,Barcelona,302.15,1013,83,6,0.3,0.0,0.0,64
2017-07-20,Bilbao,293.15,1019,100,4,0.3,0.0,0.0,92
2017-07-20,Madrid,305.15,1016,63,4,0.0,0.0,0.0,0
2017-07-20,Seville,303.15,1014,88,8,0.0,0.0,0.0,20
2017-07-20,Valencia,304.15,1013,83,6,0.0,0.0,0.0,75
2017-07-21,Barcelona,301.15,1013,88,5,0.0,0.0,0.0,80
2017-07-21,Bilbao,292.7,1018,100,4,0.0,0.0,0.0,92
2017-07-21,Madrid,303.73,1013,48,6,0.0,0.0,0.0,0
2017-07-21,Seville,301.15,1014,73,7,0.0,0.0,0.0,0
2017-07-21,Valencia,303.15,1012,83,5,0.3,0.0,0.0,75
2017-07-22,Barcelona,302.65,1016,93,6,0.3,0.0,0.0,40
2017-07-22,Bilbao,297.6,1021,100,6,0.0,0.0,0.0,75
2017-07-22,Madrid,305.13,1016,52,6,0.0,0.0,0.0,0
2017-07-22,Seville,306.54,1015,82,4,0.0,0.0,0.0,0
2017-07-22,Valencia,304.15,1015,83,6,0.0,0.0,0.0,75
2017-07-23,Barcelona,301.15,1019,94,6,0.3,0.0,0.0,75
2017-07-23,Bilbao,297.15,1022,93,4,0.3,0.0,0.0,92
2017-07-23,Madrid,306.72,1020,48,6,0.0,0.0,0.0,0
2017-07-23,Seville,308.54,1018,82,7,0.0,0.0,0.0,0
2017-07-23,Valencia,304.15,1018,83,7,0.0,0.0,0.0,75
2017-07-24,Barcelona,301.65,1018,100,6,0.0,0.0,0.0,92
2017-07-24,Bilbao,294.15,1025,100,7,0.9,0.0,0.0,92
2017-07-24,Madrid,305.34,1021,52,3,0.0,0.0,0.0,20
2017-07-24,Seville,310.15,1018,68,6,0.0,0.0,0.0,0
2017-07-24,Valencia,304.15,1017,83,5,0.0,0.0,0.0,75
2017-07-25,Barcelona,300.65,1016,88,7,0.9,0.0,0.0,92
2017-07-25,Bilbao,293.6,1025,93,5,0.3,0.0,0.0,92
2017-07-25,Madrid,304.55,1020,63,9,0.0,0.0,0.0,0
2017-07-25,Seville,309.6,1014,73,8,0.0,0.0,0.0,0
2017-07-25,Valencia,302.15,1016,69,6,0.0,0.0,0.0,75
2017-07-26,Barcelona,299.89,1015,78,5,0.9,0.0,0.0,75
2017-07-26,Bilbao,298.81,1021,100,4,0.0,0.0,0.0,75
2017-07-26,Madrid,306.55,1019,48,6,0.0,0.0,0.0,0
2017-07-26,Seville,307.15,1015,82,5,0.0,0.0,0.0,20
2017-07-26,Valencia,302.15,1015,72,6,0.0,0.0,0.0,20
2017-07-27,Barcelona,302.65,1016,88,5,0.0,0.0,0.0,36
2017-07-27,Bilbao,301.26,1018,100,7,0.0,0.0,0.0,75
2017-07-27,Madrid,310.15,1018,45,5,0.0,0.0,0.0,0
2017-07-27,Seville,309.54,1015,83,5,0.0,0.0,0.0,0
2017-07-27,Valencia,307.15,1015,83,6,0.0,0.0,0.0,20
2017-07-28,Barcelona,302.65,1017,94,6,0.0,0.0,0.0,40
2017-07-28,Bilbao,300.16,1019,100,5,0.3,0.0,0.0,92
2017-07-28,Madrid,310.4,1018,46,6,0.0,0.0,0.0,0
2017-07-28,Seville,311.76,1015,68,6,0.0,0.0,0.0,0
2017-07-28,Valencia,305.15,1016,83,7,0.0,0.0,0.0,20
2017-07-29,Barcelona,303.15,1017,94,6,0.0,0.0,0.0,20
2017-07-29,Bilbao,304.26,1019,100,4,0.0,0.0,0.0,40
2017-07-29,Madrid,309.74,1019,45,5,0.0,0.0,0.0,20
2017-07-29,Seville,310.76,1016,72,6,0.0,0.0,0.0,0
2017-07-29,Valencia,304.15,1017,88,6,0.0,0.0,0.0,40
2017-07-30,Barcelona,303.65,1015,83,6,0.0,0.0,0.0,20
2017-07-30,Bilbao,298.37,1016,93,4,0.0,0.0,0.0,75
2017-07-30,Madrid,308.94,1016,52,6,0.0,0.0,0.0,0
2017-07-30,Seville,310.15,1014,68,7,0.0,0.0,0.0,0
2017-07-30,Valencia,304.15,1014,83,5,0.0,0.0,0.0,20
2017-07-31,Barcelona,303.65,1013,83,6,0.0,0.0,0.0,68
2017-07-31,Bilbao,293.89,1017,100,4,0.3,0.0,0.0,75
2017-07-31,Madrid,307.15,1012,45,6,0.0,0.0,0.0,0
2017-07-31,Seville,307.15,1011,88,8,0.0,0.0,0.0,0
2017-07-31,Valencia,304.15,1012,88,5,0.0,0.0,0.0,75
2017-08-01,Barcelona,303.65,1017,88,5,0.3,0.0,0.0,92
2017-08-01,Bilbao,296.65,1020,100,6,0.3,0.0,0.0,92
2017-08-01,Madrid,305.15,1017,40,5,0.0,0.0,0.0,0
2017-08-01,Seville,304.54,1015,73,7,0.0,0.0,0.0,0
2017-08-01,Valencia,305.15,1017,88,4,0.0,0.0,0.0,75
2017-08-02,Barcelona,305.15,1019,94,6,0.0,0.0,0.0,76
2017-08-02,Bilbao,303.03,1020,100,6,0.0,0.0,0.0,90
2017-08-02,Madrid,307.13,1020,45,3,0.0,0.0,0.0,20
2017-08-02,Seville,309.54,1017,72,5,0.0,0.0,0.0,12
2017-08-02,Valencia,306.15,1018,83,5,0.0,0.0,0.0,75
2017-08-03,Barcelona,305.65,1023,100,7,0.0,0.0,0.0,40
2017-08-03,Bilbao,302.7,1021,100,7,0.0,0.0,0.0,75
2017-08-03,Madrid,310.15,1021,58,3,0.0,0.0,0.0,0
2017-08-03,Seville,313.15,1024,71,5,0.0,0.0,0.0,0
2017-08-03,Valencia,310.15,1016,78,6,0.0,0.0,0.0,0
2017-08-04,Barcelona,307.65,1016,88,6,0.0,0.0,0.0,36
2017-08-04,Bilbao,304.15,1021,94,7,0.3,0.0,0.0,88
2017-08-04,Madrid,311.15,1020,49,4,0.0,0.0,0.0,0
2017-08-04,Seville,315.15,1015,53,6,0.0,0.0,0.0,0
2017-08-04,Valencia,308.15,1016,69,5,0.0,0.0,0.0,20
2017-08-05,Barcelona,307.65,1016,83,6,0.0,0.0,0.0,40
2017-08-05,Bilbao,296.38,1024,100,5,0.0,0.0,0.0,92
2017-08-05,Madrid,311.34,1018,44,7,0.0,0.0,0.0,40
2017-08-05,Seville,312.15,1014,60,7,0.0,0.0,0.0,0
2017-08-05,Valencia,307.15,1015,83,5,0.3,0.0,0.0,40
2017-08-06,Barcelona,304.15,1018,83,7,0.0,0.0,0.0,40
2017-08-06,Bilbao,295.16,1024,100,4,0.3,0.0,0.0,92
2017-08-06,Madrid,308.93,1018,60,6,0.0,0.0,0.0,20
2017-08-06,Seville,312.76,1014,64,7,0.0,0.0,0.0,0
2017-08-06,Valencia,304.15,1017,88,7,0.0,0.0,0.0,75
2017-08-07,Barcelona,303.59,1018,88,6,0.0,0.0,0.0,75
2017-08-07,Bilbao,299.87,1020,93,6,0.3,0.0,0.0,75
2017-08-07,Madrid,308.34,1017,77,10,0.0,0.0,0.0,0
2017-08-07,Seville,311.15,1014,49,6,0.0,0.0,0.0,0
2017-08-07,Valencia,304.15,1017,83,5,0.0,0.0,0.0,75
2017-08-08,Barcelona,301.15,1016,88,4,0.0,0.0,0.0,100
2017-08-08,Bilbao,292.15,1021,93,8,0.9,0.0,0.0,92
2017-08-08,Madrid,302.88,1017,52,6,0.0,0.0,0.0,20
2017-08-08,Seville,308.54,1015,38,4,0.0,0.0,0.0,0
2017-08-08,Valencia,305.15,1015,94,7,0.0,0.0,0.0,20
2017-08-09,Barcelona,299.15,1019,88,6,0.9,0.0,0.0,75
2017-08-09,Bilbao,291.93,1026,93,8,3.0,0.0,0.0,90
2017-08-09,Madrid,302.12,1020,55,7,0.0,0.0,0.0,40
2017-08-09,Seville,303.94,1015,59,7,0.0,0.0,0.0,0
2017-08-09,Valencia,302.15,1017,65,9,0.3,0.0,0.0,75
2017-08-10,Barcelona,302.15,1021,93,7,0.9,0.0,0.0,92
2017-08-10,Bilbao,291.04,1028,100,7,0.9,0.0,0.0,92
2017-08-10,Madrid,300.15,1025,58,6,0.0,0.0,0.0,20
2017-08-10,Seville,308.15,1018,82,6,0.0,0.0,0.0,0
2017-08-10,Valencia,301.15,1022,82,7,0.3,0.0,0.0,75
2017-08-11,Barcelona,298.15,1022,72,7,0.0,0.0,0.0,75
2017-08-11,Bilbao,294.6,1028,93,5,0.3,0.0,0.0,92
2017-08-11,Madrid,303.15,1025,62,4,0.0,0.0,0.0,0
2017-08-11,Seville,309.15,1018,78,7,0.0,0.0,0.0,0
2017-08-11,Valencia,299.15,1022,77,5,0.0,0.0,0.0,20
2017-08-12,Barcelona,299.65,1022,88,6,0.3,0.0,0.0,100
2017-08-12,Bilbao,298.7,1026,100,4,0.0,0.0,0.0,8
2017-08-12,Madrid,305.15,1024,45,3,0.0,0.0,0.0,0
2017-08-12,Seville,309.76,1017,68,5,0.0,0.0,0.0,0
2017-08-12,Valencia,301.15,1022,77,6,0.0,0.0,0.0,75
2017-08-13,Barcelona,301.27,1021,82,5,0.0,0.0,0.0,68
2017-08-13,Bilbao,299.81,1023,93,3,0.0,0.0,0.0,75
2017-08-13,Madrid,307.15,1020,48,3,0.0,0.0,0.0,20
2017-08-13,Seville,309.54,1016,64,5,0.0,0.0,0.0,0
2017-08-13,Valencia,302.15,1020,78,5,0.0,0.0,0.0,40
2017-08-14,Barcelona,302.65,1019,88,5,0.0,0.0,0.0,32
2017-08-14,Bilbao,308.49,1018,100,6,0.0,0.0,0.0,40
2017-08-14,Madrid,307.74,1019,60,5,0.0,0.0,0.0,20
2017-08-14,Seville,308.54,1014,73,5,0.0,0.0,0.0,0
2017-08-14,Valencia,302.15,1018,83,5,0.0,0.0,0.0,40
2017-08-15,Barcelona,300.65,1020,88,6,0.0,0.0,0.0,40
2017-08-15,Bilbao,296.81,1022,94,4,0.3,0.0,0.0,75
2017-08-15,Madrid,307.15,1020,56,7,0.0,0.0,0.0,0
2017-08-15,Seville,309.94,1017,78,6,0.0,0.0,0.0,0
2017-08-15,Valencia,304.15,1019,83,5,0.0,0.0,0.0,40
2017-08-16,Barcelona,302.15,1025,100,6,0.0,0.0,0.0,36
2017-08-16,Bilbao,298.7,1023,93,4,0.3,0.0,0.0,92
2017-08-16,Madrid,308.15,1021,48,3,0.0,0.0,0.0,0
2017-08-16,Seville,310.54,1026,77,5,0.0,0.0,0.0,0
2017-08-16,Valencia,304.15,1019,83,5,0.0,0.0,0.0,75
2017-08-17,Barcelona,304.65,1020,82,5,0.0,0.0,0.0,20
2017-08-17,Bilbao,301.81,1023,93,4,0.0,0.0,0.0,20
2017-08-17,Madrid,309.15,1022,49,3,0.0,0.0,0.0,0
2017-08-17,Seville,311.15,1017,60,4,0.0,0.0,0.0,0
2017-08-17,Valencia,304.15,1020,83,5,0.0,0.0,0.0,75
2017-08-18,Barcelona,305.15,1019,88,7,0.0,0.0,0.0,0
2017-08-18,Bilbao,297.15,1023,100,4,0.0,0.0,0.0,75
2017-08-18,Madrid,310.15,1020,44,5,0.0,0.0,0.0,20
2017-08-18,Seville,311.15,1016,83,5,0.0,0.0,0.0,0
2017-08-18,Valencia,305.15,1019,88,6,0.0,0.0,0.0,20
2017-08-19,Barcelona,301.15,1020,94,5,0.9,0.0,0.0,75
2017-08-19,Bilbao,296.6,1026,100,4,0.3,0.0,0.0,92
2017-08-19,Madrid,308.15,1020,56,5,0.0,0.0,0.0,20
2017-08-19,Seville,310.54,1014,73,7,0.0,0.0,0.0,0
2017-08-19,Valencia,303.15,1019,83,7,0.0,0.0,0.0,75
2017-08-20,Barcelona,300.65,1022,83,6,0.3,0.0,0.0,92
2017-08-20,Bilbao,299.15,1027,100,5,0.0,0.0,0.0,80
2017-08-20,Madrid,309.37,1023,46,4,0.0,0.0,0.0,0
2017-08-20,Seville,311.15,1016,64,4,0.0,0.0,0.0,0
2017-08-20,Valencia,303.15,1021,88,5,0.0,0.0,0.0,75
2017-08-21,Barcelona,302.15,1021,94,6,0.0,0.0,0.0,40
2017-08-21,Bilbao,308.26,1023,93,4,0.0,0.0,0.0,0
2017-08-21,Madrid,310.15,1022,44,4,0.0,0.0,0.0,0
2017-08-21,Seville,310.76,1016,73,5,0.0,0.0,0.0,0
2017-08-21,Valencia,303.15,1021,83,6,0.0,0.0,0.0,40
2017-08-22,Barcelona,303.65,1019,88,5,0.0,0.0,0.0,20
2017-08-22,Bilbao,303.58,1019,88,6,0.0,0.0,0.0,90
2017-08-22,Madrid,309.34,1020,60,4,0.0,0.0,0.0,20
2017-08-22,Seville,309.54,1017,78,6,0.0,0.0,0.0,0
2017-08-22,Valencia,304.15,1019,83,5,0.0,0.0,0.0,0
2017-08-23,Barcelona,303.65,1019,88,5,0.0,0.0,0.0,40
2017-08-23,Bilbao,299.26,1020,93,3,0.0,0.0,0.0,75
2017-08-23,Madrid,308.72,1018,46,5,0.0,0.0,0.0,20
2017-08-23,Seville,310.76,1016,78,6,0.0,0.0,0.0,0
2017-08-23,Valencia,304.15,1017,78,5,0.0,0.0,0.0,40
2017-08-24,Barcelona,304.15,1018,88,4,0.0,0.0,0.0,80
2017-08-24,Bilbao,302.58,1018,100,4,0.3,0.0,0.0,92
2017-08-24,Madrid,308.15,1019,60,6,0.0,0.0,0.0,20
2017-08-24,Seville,309.54,1016,69,5,0.0,0.0,0.0,8
2017-08-24,Valencia,303.15,1018,83,5,0.0,0.0,0.0,75
2017-08-25,Barcelona,302.65,1019,88,5,0.0,0.0,0.0,32
2017-08-25,Bilbao,302.69,1018,94,4,0.3,0.0,0.0,92
2017-08-25,Madrid,307.15,1019,39,5,0.0,0.0,0.0,0
2017-08-25,Seville,309.36,1015,64,5,0.0,0.0,0.0,0
2017-08-25,Valencia,304.15,1018,83,5,0.3,0.0,0.0,75
2017-08-26,Barcelona,302.15,1019,94,5,0.0,0.0,0.0,88
2017-08-26,Bilbao,303.7,1017,94,5,0.3,0.0,0.0,92
2017-08-26,Madrid,304.13,1018,42,4,0.0,0.0,0.0,0
2017-08-26,Seville,309.15,1013,53,5,0.0,0.0,0.0,44
2017-08-26,Valencia,304.15,1017,88,5,0.0,0.0,0.0,40
2017-08-27,Barcelona,302.65,1017,88,6,0.0,0.0,0.0,40
2017-08-27,Bilbao,298.83,1018,100,6,0.3,0.0,0.0,75
2017-08-27,Madrid,301.29,1020,88,9,0.9,0.0,0.0,75
2017-08-27,Seville,304.76,1013,69,6,0.9,0.0,0.0,40
2017-08-27,Valencia,303.15,1017,88,5,0.3,0.0,0.0,75
2017-08-28,Barcelona,305.65,1016,94,7,0.0,0.0,0.0,56
2017-08-28,Bilbao,297.93,1017,93,5,0.9,0.0,0.0,75
2017-08-28,Madrid,296.15,1018,93,6,3.0,0.0,0.0,75
2017-08-28,Seville,300.94,1015,78,6,0.0,0.0,0.0,90
2017-08-28,Valencia,303.15,1016,94,4,0.0,0.0,0.0,40
2017-08-29,Barcelona,304.65,1015,83,6,0.0,0.0,0.0,68
2017-08-29,Bilbao,300.49,1015,100,5,0.9,0.0,0.0,90
2017-08-29,Madrid,298.15,1017,100,5,0.9,0.0,0.0,75
2017-08-29,Seville,299.58,1015,82,7,0.3,0.0,0.0,75
2017-08-29,Valencia,299.15,1016,94,4,3.0,0.0,0.0,75
2017-08-30,Barcelona,301.15,1016,83,7,0.3,0.0,0.0,80
2017-08-30,Bilbao,298.81,1020,100,6,0.9,0.0,0.0,88
2017-08-30,Madrid,298.93,1018,88,5,0.0,0.0,0.0,40
2017-08-30,Seville,302.54,1016,93,3,0.0,0.0,0.0,40
2017-08-30,Valencia,301.15,1017,94,5,0.9,0.0,0.0,40
2017-08-31,Barcelona,297.15,1019,88,6,3.0,0.0,0.0,88
2017-08-31,Bilbao,293.49,1023,100,4,0.9,0.0,0.0,100
2017-08-31,Madrid,300.72,1020,77,4,0.3,0.0,0.0,20
2017-08-31,Seville,306.54,1016,88,4,0.0,0.0,0.0,0
2017-08-31,Valencia,300.15,1018,83,4,0.3,0.0,0.0,40
2017-09-01,Barcelona,298.65,1020,88,5,0.3,0.0,0.0,90
2017-09-01,Bilbao,293.7,1025,100,7,0.0,0.0,0.0,75
2017-09-01,Madrid,301.15,1021,68,4,0.0,0.0,0.0,40
2017-09-01,Seville,308.54,1016,78,5,0.0,0.0,0.0,0
2017-09-01,Valencia,300.15,1019,94,4,0.9,0.0,0.0,75
2017-09-02,Barcelona,299.65,1020,82,6,0.9,0.0,0.0,44
2017-09-02,Bilbao,296.04,1026,100,4,0.0,0.0,0.0,75
2017-09-02,Madrid,301.15,1025,62,5,0.0,0.0,0.0,0
2017-09-02,Seville,308.15,1018,83,6,0.0,0.0,0.0,20
2017-09-02,Valencia,300.15,1021,88,6,0.0,0.0,0.0,75
2017-09-03,Barcelona,299.65,1020,82,6,0.0,0.0,0.0,75
2017-09-03,Bilbao,299.7,1021,93,3,0.3,0.0,0.0,75
2017-09-03,Madrid,304.13,1021,62,5,0.0,0.0,0.0,0
2017-09-03,Seville,307.15,1017,78,6,0.0,0.0,0.0,0
2017-09-03,Valencia,302.15,1020,88,5,0.0,0.0,0.0,20
2017-09-04,Barcelona,299.65,1020,94,5,0.3,0.0,0.0,92
2017-09-04,Bilbao,296.69,1020,100,6,0.3,0.0,0.0,75
2017-09-04,Madrid,302.55,1019,63,4,0.0,0.0,0.0,20
2017-09-04,Seville,306.6,1016,88,7,0.0,0.0,0.0,0
2017-09-04,Valencia,303.15,1019,88,7,0.0,0.0,0.0,75
2017-09-05,Barcelona,302.65,1022,93,5,0.0,0.0,0.0,20
2017-09-05,Bilbao,299.26,1026,100,3,0.0,0.0,0.0,75
2017-09-05,Madrid,304.91,1024,68,4,0.0,0.0,0.0,20
2017-09-05,Seville,307.54,1020,83,5,0.0,0.0,0.0,0
2017-09-05,Valencia,303.15,1022,88,5,0.0,0.0,0.0,75
2017-09-06,Barcelona,300.15,1022,94,6,0.3,0.0,0.0,75
2017-09-06,Bilbao,293.6,1028,100,3,0.3,0.0,0.0,100
2017-09-06,Madrid,307.15,1023,64,4,0.0,0.0,0.0,20
2017-09-06,Seville,309.76,1019,83,5,0.0,0.0,0.0,0
2017-09-06,Valencia,302.15,1022,88,5,0.0,0.0,0.0,75
2017-09-07,Barcelona,298.65,1020,94,5,0.9,0.0,0.0,92
2017-09-07,Bilbao,294.04,1026,93,3,0.3,0.0,0.0,80
2017-09-07,Madrid,303.53,1021,60,3,0.0,0.0,0.0,0
2017-09-07,Seville,308.76,1016,69,5,0.0,0.0,0.0,0
2017-09-07,Valencia,301.15,1019,88,4,0.0,0.0,0.0,90
2017-09-08,Barcelona,297.65,1016,88,6,0.3,0.0,0.0,75
2017-09-08,Bilbao,297.26,1021,93,4,0.0,0.0,0.0,75
2017-09-08,Madrid,304.15,1018,50,4,0.0,0.0,0.0,0
2017-09-08,Seville,309.15,1014,100,6,0.0,0.0,0.0,75
2017-09-08,Valencia,302.15,1017,94,5,0.0,0.0,0.0,75
2017-09-09,Barcelona,298.65,1011,93,7,0.9,0.0,0.0,88
2017-09-09,Bilbao,290.93,1012,100,7,3.0,0.0,0.0,92
2017-09-09,Madrid,296.32,1011,52,8,0.0,0.0,0.0,40
2017-09-09,Seville,302.5,1013,88,9,0.0,0.0,0.0,68
2017-09-09,Valencia,300.15,1010,94,8,0.3,0.0,0.0,40
2017-09-10,Barcelona,300.15,1011,93,6,0.3,0.0,0.0,92
2017-09-10,Bilbao,293.04,1016,93,7,0.9,0.0,0.0,92
2017-09-10,Madrid,297.15,1017,62,6,0.0,0.0,0.0,20
2017-09-10,Seville,301.54,1016,59,6,0.0,0.0,0.0,0
2017-09-10,Valencia,301.15,1012,93,7,0.3,0.0,0.0,40
2017-09-11,Barcelona,300.15,1012,83,7,0.0,0.0,0.0,75
2017-09-11,Bilbao,292.6,1017,100,7,0.9,0.0,0.0,92
2017-09-11,Madrid,302.72,1017,62,7,0.0,0.0,0.0,20
2017-09-11,Seville,308.15,1015,87,3,0.0,0.0,0.0,12
2017-09-11,Valencia,310.15,1012,63,9,0.0,0.0,0.0,20
2017-09-12,Barcelona,296.15,1021,88,7,0.9,0.0,0.0,75
2017-09-12,Bilbao,294.6,1021,100,4,0.3,0.0,0.0,92
2017-09-12,Madrid,300.34,1021,55,7,0.0,0.0,0.0,0
2017-09-12,Seville,309.76,1017,49,5,0.0,0.0,0.0,0
2017-09-12,Valencia,300.15,1021,83,5,0.0,0.0,0.0,40
2017-09-13,Barcelona,300.65,1023,100,6,0.0,0.0,0.0,40
2017-09-13,Bilbao,299.92,1022,93,4,0.0,0.0,0.0,75
2017-09-13,Madrid,304.15,1025,62,3,0.0,0.0,0.0,0
2017-09-13,Seville,308.67,1020,51,4,0.0,0.0,0.0,0
2017-09-13,Valencia,301.15,1023,87,5,0.0,0.0,0.0,0
2017-09-14,Barcelona,300.65,1020,93,7,0.3,0.0,0.0,75
2017-09-14,Bilbao,291.04,1025,93,6,0.3,0.0,0.0,92
2017-09-14,Madrid,302.55,1021,58,5,0.0,0.0,0.0,0
2017-09-14,Seville,305.15,1020,93,7,0.0,0.0,0.0,0
2017-09-14,Valencia,309.15,1019,94,9,0.0,0.0,0.0,20
2017-09-15,Barcelona,292.65,1017,93,7,0.9,0.0,0.0,92
2017-09-15,Bilbao,288.6,1022,100,5,3.0,0.0,0.0,75
2017-09-15,Madrid,295.23,1016,62,4,0.0,0.0,0.0,40
2017-09-15,Seville,301.54,1015,83,7,0.0,0.0,0.0,36
2017-09-15,Valencia,297.15,1015,82,9,0.0,0.0,0.0,90
2017-09-16,Barcelona,294.65,1015,100,5,0.3,0.0,0.0,92
2017-09-16,Bilbao,288.04,1019,100,6,0.3,0.0,0.0,88
2017-09-16,Madrid,293.7,1017,61,4,0.0,0.0,0.0,20
2017-09-16,Seville,299.54,1016,67,6,0.0,0.0,0.0,0
2017-09-16,Valencia,296.15,1017,87,5,0.3,0.0,0.0,75
2017-09-17,Barcelona,296.65,1019,87,5,0.0,0.0,0.0,20
2017-09-17,Bilbao,292.04,1019,93,5,0.0,0.0,0.0,75
2017-09-17,Madrid,297.15,1020,76,4,0.0,0.0,0.0,0
2017-09-17,Seville,301.54,1019,87,6,0.0,0.0,0.0,0
2017-09-17,Valencia,298.15,1019,82,5,0.0,0.0,0.0,40
2017-09-18,Barcelona,294.15,1019,82,5,0.9,0.0,0.0,92
2017-09-18,Bilbao,289.6,1024,100,1,0.3,0.0,0.0,80
2017-09-18,Madrid,296.15,1022,77,7,0.0,0.0,0.0,40
2017-09-18,Seville,301.76,1021,82,6,0.0,0.0,0.0,0
2017-09-18,Valencia,303.15,1020,93,8,0.0,0.0,0.0,40
2017-09-19,Barcelona,296.15,1021,93,5,0.3,0.0,0.0,75
2017-09-19,Bilbao,292.04,1026,100,2,0.0,0.0,0.0,90
2017-09-19,Madrid,299.34,1025,71,2,0.0,0.0,0.0,0
2017-09-19,Seville,304.15,1022,77,4,0.0,0.0,0.0,0
2017-09-19,Valencia,300.15,1021,88,7,0.0,0.0,0.0,20
2017-09-20,Barcelona,296.15,1022,93,4,0.0,0.0,0.0,75
2017-09-20,Bilbao,298.15,1025,100,3,0.0,0.0,0.0,0
2017-09-20,Madrid,301.15,1022,76,4,0.0,0.0,0.0,0
2017-09-20,Seville,304.54,1019,88,3,0.0,0.0,0.0,0
2017-09-20,Valencia,300.15,1021,83,5,0.0,0.0,0.0,75
2017-09-21,Barcelona,298.15,1019,93,4,0.3,0.0,0.0,40
2017-09-21,Bilbao,296.81,1022,100,4,0.0,0.015,0.0,76
2017-09-21,Madrid,301.12,1019,57,3,0.0,0.0,0.0,18
2017-09-21,Seville,303.54,1017,72,5,0.0,0.0,0.0,54
2017-09-21,Valencia,299.15,1018,93,4,0.0,0.0,0.0,40
2017-09-22,Barcelona,296.65,1022,100,4,0.9,0.0,0.0,80
2017-09-22,Bilbao,291.35,1023,100,2,0.3,0.0,0.0,100
2017-09-22,Madrid,299.72,1020,68,5,0.0,0.0,0.0,40
2017-09-22,Seville,304.15,1017,88,5,0.0,0.0,0.0,0
2017-09-22,Valencia,299.15,1021,88,5,0.0,0.0,0.0,75
2017-09-23,Barcelona,297.65,1022,93,4,0.9,0.0,0.0,92
2017-09-23,Bilbao,301.49,1022,100,4,0.0,0.0,0.0,90
2017-09-23,Madrid,301.32,1022,67,3,0.0,0.0,0.0,20
2017-09-23,Seville,304.15,1018,77,4,0.0,0.0,0.0,32
2017-09-23,Valencia,299.15,1022,88,4,0.0,0.0,0.0,40
2017-09-24,Barcelona,300.15,1021,100,4,0.0,0.0,0.0,20
2017-09-24,Bilbao,300.48,1020,100,4,0.0,0.0,0.0,56
2017-09-24,Madrid,303.15,1023,62,5,0.0,0.0,0.0,0
2017-09-24,Seville,304.54,1021,88,5,0.0,0.0,0.0,0
2017-09-24,Valencia,303.15,1021,93,5,0.0,0.0,0.0,20
2017-09-25,Barcelona,298.15,1020,100,5,0.0,0.0,0.0,75
2017-09-25,Bilbao,293.04,1024,100,9,0.3,0.0,0.0,75
2017-09-25,Madrid,300.74,1021,63,6,0.0,0.0,0.0,0
2017-09-25,Seville,305.54,1021,88,5,0.0,0.0,0.0,0
2017-09-25,Valencia,308.15,1018,83,8,0.0,0.0,0.0,20
2017-09-26,Barcelona,297.65,1022,93,5,0.0,0.0,0.0,75
2017-09-26,Bilbao,295.6,1024,100,4,0.3,0.0,0.0,88
2017-09-26,Madrid,298.74,1022,74,4,0.0,0.0,0.0,20
2017-09-26,Seville,303.54,1019,77,5,0.0,0.0,0.0,0
2017-09-26,Valencia,298.15,1021,88,5,0.0,0.0,0.0,75
2017-09-27,Barcelona,297.15,1023,100,5,0.0,0.0,0.0,75
2017-09-27,Bilbao,299.35,1021,100,5,0.0,0.0,0.0,0
2017-09-27,Madrid,298.94,1023,72,3,0.0,0.0,0.0,0
2017-09-27,Seville,298.76,1020,100,3,0.3,0.0,0.0,40
2017-09-27,Valencia,299.15,1022,94,5,0.0,0.0,0.0,75
2017-09-28,Barcelona,297.65,1026,100,4,0.0,0.0,0.0,75
2017-09-28,Bilbao,301.38,1024,100,3,0.0,0.0,0.0,20
2017-09-28,Madrid,301.15,1026,71,2,0.0,0.0,0.0,20
2017-09-28,Seville,302.54,1021,78,3,0.0,0.0,0.0,0
2017-09-28,Valencia,299.15,1025,87,5,0.0,0.0,0.0,75
2017-09-29,Barcelona,298.15,1025,100,3,0.0,0.0,0.0,56
